cpuTime,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,restarts,conflicts,decisions,propagations,conflictLiterals
19.456,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.560000000,25,4740,19966,2328252,44786
19.9788,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.300000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.420000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.620000000,32,8101,27162,3493157,130838
599.821,52177.000000000,183929.000000000,23185.000000000,128819.000000000,1.250463662,0.427809562,0.380000000,0.179981214,0.445860324,0.487150602,0.000000000,1.000000000,1.145901614,0.000147793,0.273321700,0.000086263,0.001423334,0.884304185,0.000000000,0.048339143,0.550881469,0.020000000,0.000147793,1.371982900,0.000054340,0.006520777,1.952738784,0.016816978,0.065912965,0.000000000,0.833333333,0.726888682,0.000069423,1.114539853,0.000007763,0.002196881,2.043356951,0.479494485,0.000067225,1.191736280,0.000031051,0.002189118,0.620000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,61,14258,29930,2973200,210199
599.84,52177.000000000,183929.000000000,23185.000000000,128819.000000000,1.250463662,0.427809562,0.400000000,0.179981214,0.445860324,0.487150602,0.000000000,1.000000000,1.145901614,0.000147793,0.273321700,0.000086263,0.001423334,0.884304185,0.000000000,0.048339143,0.550881469,-0.000000000,0.000147793,1.371982900,0.000054340,0.006520777,1.952738784,0.016816978,0.065912965,0.000000000,0.833333333,0.726888682,0.000069423,1.114539853,0.000007763,0.002196881,2.043356951,0.479494485,0.000067225,1.191736280,0.000031051,0.002189118,0.620000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,63,16081,32971,3403357,249837
599.849,28669.000000000,100199.000000000,12010.000000000,64999.000000000,1.387094088,0.541546793,0.180000000,0.184772073,0.503138977,0.526923205,0.000000000,1.000000000,1.182303778,0.000277763,0.271177186,0.000166528,0.001665279,0.801103121,0.000000000,0.035308236,0.665010231,0.020000000,0.000277763,0.793462374,0.000107694,0.004415453,2.238166904,0.030174498,0.108227290,0.000000000,0.764705882,0.788422603,0.000140608,0.823296047,0.000030770,0.002046185,2.398129377,0.516823336,0.000141131,0.781517913,0.000061539,0.001846182,0.160000000,0.000655036,0.840368564,0.000046155,0.008784751,3.923959997,0.219949821,0.518552008,0.013007754,0.590909091,3.340910869,3.620000000,46,11096,47742,3568218,248571
599.791,28669.000000000,100199.000000000,12010.000000000,64999.000000000,1.387094088,0.541546793,0.200000000,0.184772073,0.503138977,0.526923205,0.000000000,1.000000000,1.182303778,0.000277763,0.271177186,0.000166528,0.001665279,0.801103121,0.000000000,0.035308236,0.665010231,0.020000000,0.000277763,0.793462374,0.000107694,0.004415453,2.238166904,0.030174498,0.108227290,0.000000000,0.764705882,0.788422603,0.000140608,0.823296047,0.000030770,0.002046185,2.398129377,0.516823336,0.000141131,0.781517913,0.000061539,0.001846182,0.180000000,0.000655036,0.840368564,0.000046155,0.008784751,3.923959997,0.219949821,0.518552008,0.013007754,0.590909091,3.340910869,3.360000000,52,11876,51142,3863869,261413
9.93445,10969.000000000,37270.000000000,3496.000000000,17890.000000000,2.137585812,1.083286752,0.040000000,0.195416434,0.440741960,0.606057555,0.000000000,1.000000000,1.362717765,0.000964578,0.291430300,0.000572082,0.008581236,1.111150776,0.000000000,0.142481833,0.531581889,-0.000000000,0.000964578,0.658136147,0.000391280,0.015427613,2.418501707,0.042219251,0.086883954,0.000000000,0.902439024,1.431216928,0.000456627,0.570285499,0.000055897,0.004024595,2.180898236,0.498099497,0.000480594,0.680213109,0.000223589,0.005310229,0.020000000,0.001964143,0.818952719,0.000279486,0.008775852,3.485040221,0.286341296,0.387967465,0.028523770,0.694444444,3.459839151,0.660000000,63,17644,32543,3852936,459570
598.858,58372.000000000,192859.000000000,13522.000000000,65859.000000000,3.316817039,1.928362107,0.240000000,0.205317421,0.465735806,0.594109770,0.000000000,1.000000000,1.308998252,0.000249870,0.368456885,0.000147907,0.002440467,1.069651930,0.000000000,0.176316069,0.493721435,0.020000000,0.000249870,0.877056695,0.000106288,0.009930306,2.258336154,0.041430454,0.093021276,0.000000000,0.909090909,1.237303350,0.000119916,0.722226183,0.000015184,0.003841540,2.101105920,0.502027058,0.000123032,0.859819873,0.000060736,0.004130035,0.200000000,0.000647689,1.461110497,0.000075920,0.005542143,3.561214707,0.309740145,0.366762481,0.011009562,0.644444444,3.415373361,5.320000000,63,17011,45523,3483023,490895
18.5871,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.540000000,35,8449,28230,3568909,136645
2.31863,36359.000000000,127148.000000000,16133.000000000,81870.000000000,1.253703589,0.553047514,0.300000000,0.197056309,0.418851231,0.787103477,0.000000000,1.000000000,1.409931159,0.000209021,0.585618325,0.000123970,0.002169466,1.043326883,0.000000000,0.110309027,0.647172346,0.000000000,0.000209021,1.001236240,0.000085501,0.012031269,2.727535195,0.066819430,0.153479767,0.000000000,0.800000000,1.554807689,0.000085409,0.977213513,0.000012214,0.003407842,2.411028242,0.456980579,0.000128293,1.052046935,0.000048858,0.004006352,0.300000000,0.000628661,1.421780524,0.000061072,0.016379626,4.437386758,0.219753437,0.495755182,0.011389968,0.642857143,3.709432838,10.120000000,32,8032,16881,4510820,146524
2.3608,36359.000000000,127148.000000000,16133.000000000,81870.000000000,1.253703589,0.553047514,0.300000000,0.197056309,0.418851231,0.787103477,0.000000000,1.000000000,1.409931159,0.000209021,0.585618325,0.000123970,0.002169466,1.043326883,0.000000000,0.110309027,0.647172346,0.000000000,0.000209021,1.001236240,0.000085501,0.012031269,2.727535195,0.066819430,0.153479767,0.000000000,0.800000000,1.554807689,0.000085409,0.977213513,0.000012214,0.003407842,2.411028242,0.456980579,0.000128293,1.052046935,0.000048858,0.004006352,0.300000000,0.000628661,1.421780524,0.000061072,0.016379626,4.437386758,0.219753437,0.495755182,0.011389968,0.642857143,3.709432838,10.160000000,31,6936,15397,4035544,128181
598.488,52177.000000000,183929.000000000,23185.000000000,128819.000000000,1.250463662,0.427809562,0.380000000,0.179981214,0.445860324,0.487150602,0.000000000,1.000000000,1.145901614,0.000147793,0.273321700,0.000086263,0.001423334,0.884304185,0.000000000,0.048339143,0.550881469,-0.000000000,0.000147793,1.371982900,0.000054340,0.006520777,1.952738784,0.016816978,0.065912965,0.000000000,0.833333333,0.726888682,0.000069423,1.114539853,0.000007763,0.002196881,2.043356951,0.479494485,0.000067225,1.191736280,0.000031051,0.002189118,0.640000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,63,16302,33338,3463972,255261
598.961,52177.000000000,183929.000000000,23185.000000000,128819.000000000,1.250463662,0.427809562,0.400000000,0.179981214,0.445860324,0.487150602,0.000000000,1.000000000,1.145901614,0.000147793,0.273321700,0.000086263,0.001423334,0.884304185,0.000000000,0.048339143,0.550881469,-0.000000000,0.000147793,1.371982900,0.000054340,0.006520777,1.952738784,0.016816978,0.065912965,0.000000000,0.833333333,0.726888682,0.000069423,1.114539853,0.000007763,0.002196881,2.043356951,0.479494485,0.000067225,1.191736280,0.000031051,0.002189118,0.660000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,63,17006,34669,3714905,270967
11.1102,59960.000000000,197831.000000000,13959.000000000,67275.000000000,3.295436636,1.940631735,0.260000000,0.207491639,0.470944048,0.595484277,0.000000000,1.000000000,1.324568931,0.000241346,0.343616892,0.000143277,0.002364066,1.088973290,0.000000000,0.189877369,0.485737644,0.020000000,0.000241346,0.707641599,0.000104051,0.006941657,2.215233646,0.043343472,0.088647699,0.000000000,0.938461538,1.278778484,0.000116682,0.619005868,0.000014864,0.003760684,2.059584928,0.503872166,0.000119364,0.753663122,0.000059457,0.004043107,0.220000000,0.000513024,1.172239637,0.000074322,0.005395764,3.467184120,0.316765330,0.338017424,0.010979399,0.619047619,3.410250765,2.900000000,49,11608,31703,3223917,337819
10.5236,59960.000000000,197831.000000000,13959.000000000,67275.000000000,3.295436636,1.940631735,0.280000000,0.207491639,0.470944048,0.595484277,0.000000000,1.000000000,1.324568931,0.000241346,0.343616892,0.000143277,0.002364066,1.088973290,0.000000000,0.189877369,0.485737644,0.020000000,0.000241346,0.707641599,0.000104051,0.006941657,2.215233646,0.043343472,0.088647699,0.000000000,0.938461538,1.278778484,0.000116682,0.619005868,0.000014864,0.003760684,2.059584928,0.503872166,0.000119364,0.753663122,0.000059457,0.004043107,0.240000000,0.000513024,1.172239637,0.000074322,0.005395764,3.467184120,0.316765330,0.338017424,0.010979399,0.619047619,3.410250765,2.880000000,60,13334,35058,3485378,390474
18.2082,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.300000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.720000000,23,4446,19199,2288469,41891
19.6615,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.340000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.760000000,45,10355,32045,3967568,186461
12.1826,31779.000000000,113119.000000000,16469.000000000,93383.000000000,0.929625357,0.211344677,0.260000000,0.176359723,0.432905320,0.609759543,0.000000000,1.000000000,1.356301097,0.000211843,0.207074930,0.000121440,0.001153683,1.030159392,0.000000000,0.098294122,0.441386548,-0.000000000,0.000211843,0.684624145,0.000074960,0.002677147,2.456789279,0.023980374,0.047409658,0.000000000,0.666666667,1.114609541,0.000096938,0.669912533,0.000010709,0.001135110,2.229210376,0.483374918,0.000091534,0.623694206,0.000053543,0.001060150,0.320000000,0.000465625,0.723538452,0.000064252,0.003930052,3.894154062,0.277666779,0.386484999,0.026900415,0.593073593,3.470537248,5.040000000,37,8798,36363,3426011,93210
19.5739,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.880000000,39,9230,29898,3720989,152561
19.3543,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.640000000,44,9839,31160,3846097,167782
564.911,52159.000000000,183627.000000000,22842.000000000,125964.000000000,1.283469048,0.457773650,0.400000000,0.181337525,0.443030795,0.507412459,0.000000000,1.000000000,1.170164727,0.000149577,0.276027478,0.000087558,0.001444707,0.884568095,0.000000000,0.048696453,0.561215903,0.020000000,0.000149577,1.373432041,0.000055571,0.006668572,2.020541809,0.016976360,0.066293027,0.000000000,0.833333333,0.742860103,0.000069502,1.130049337,0.000007939,0.002246674,2.101901600,0.475350100,0.000068416,1.190117947,0.000031755,0.002238735,0.640000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,56,12769,58166,3993490,207442
563.135,52159.000000000,183627.000000000,22842.000000000,125964.000000000,1.283469048,0.457773650,0.380000000,0.181337525,0.443030795,0.507412459,0.000000000,1.000000000,1.170164727,0.000149577,0.276027478,0.000087558,0.001444707,0.884568095,0.000000000,0.048696453,0.561215903,-0.000000000,0.000149577,1.373432041,0.000055571,0.006668572,2.020541809,0.016976360,0.066293027,0.000000000,0.833333333,0.742860103,0.000069502,1.130049337,0.000007939,0.002246674,2.101901600,0.475350100,0.000068416,1.190117947,0.000031755,0.002238735,0.600000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,55,12594,57517,3909464,205059
587.136,32084.000000000,112571.000000000,15111.000000000,84492.000000000,1.123221494,0.332327321,0.200000000,0.178845334,0.471746902,0.544088076,0.000000000,1.000000000,1.283155398,0.000228370,0.257130615,0.000132354,0.002316194,0.992417077,0.000000000,0.084647067,0.491123420,0.020000000,0.000228370,0.582600221,0.000082848,0.002662974,2.339228419,0.021131968,0.056386828,0.000000000,0.666666667,0.993124476,0.000113110,0.587011691,0.000011835,0.001207215,2.212552283,0.516072528,0.000104092,0.621921727,0.000047342,0.001219050,0.260000000,0.000448164,0.652844028,0.000059177,0.004390948,3.647046610,0.263880846,0.402423256,0.029482798,0.588932806,3.246261371,3.560000000,31,7129,38390,3654972,77770
597.486,32084.000000000,112571.000000000,15111.000000000,84492.000000000,1.123221494,0.332327321,0.240000000,0.178845334,0.471746902,0.544088076,0.000000000,1.000000000,1.283155398,0.000228370,0.257130615,0.000132354,0.002316194,0.992417077,0.000000000,0.084647067,0.491123420,0.000000000,0.000228370,0.582600221,0.000082848,0.002662974,2.339228419,0.021131968,0.056386828,0.000000000,0.666666667,0.993124476,0.000113110,0.587011691,0.000011835,0.001207215,2.212552283,0.516072528,0.000104092,0.621921727,0.000047342,0.001219050,0.280000000,0.000448164,0.652844028,0.000059177,0.004390948,3.647046610,0.263880846,0.402423256,0.029482798,0.588932806,3.246261371,3.360000000,31,6884,38064,3445997,70206
19.7879,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,0.020000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.540000000,45,10318,31988,3953950,184098
18.7118,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.680000000,38,9145,29738,3702108,150600
599.912,58372.000000000,192859.000000000,13522.000000000,65859.000000000,3.316817039,1.928362107,0.280000000,0.205317421,0.465735806,0.594109770,0.000000000,1.000000000,1.308998252,0.000249870,0.368456885,0.000147907,0.002440467,1.069651930,0.000000000,0.176316069,0.493721435,-0.000000000,0.000249870,0.877056695,0.000106288,0.009930306,2.258336154,0.041430454,0.093021276,0.000000000,0.909090909,1.237303350,0.000119916,0.722226183,0.000015184,0.003841540,2.101105920,0.502027058,0.000123032,0.859819873,0.000060736,0.004130035,0.240000000,0.000647689,1.461110497,0.000075920,0.005542143,3.561214707,0.309740145,0.366762481,0.011009562,0.644444444,3.415373361,5.340000000,62,15765,43352,3307513,437146
11.0751,59960.000000000,197831.000000000,13959.000000000,67275.000000000,3.295436636,1.940631735,0.240000000,0.207491639,0.470944048,0.595484277,0.000000000,1.000000000,1.324568931,0.000241346,0.343616892,0.000143277,0.002364066,1.088973290,0.000000000,0.189877369,0.485737644,0.020000000,0.000241346,0.707641599,0.000104051,0.006941657,2.215233646,0.043343472,0.088647699,0.000000000,0.938461538,1.278778484,0.000116682,0.619005868,0.000014864,0.003760684,2.059584928,0.503872166,0.000119364,0.753663122,0.000059457,0.004043107,0.220000000,0.000513024,1.172239637,0.000074322,0.005395764,3.467184120,0.316765330,0.338017424,0.010979399,0.619047619,3.410250765,2.840000000,49,11574,31630,3218240,337034
11.0112,59960.000000000,197831.000000000,13959.000000000,67275.000000000,3.295436636,1.940631735,0.240000000,0.207491639,0.470944048,0.595484277,0.000000000,1.000000000,1.324568931,0.000241346,0.343616892,0.000143277,0.002364066,1.088973290,0.000000000,0.189877369,0.485737644,0.020000000,0.000241346,0.707641599,0.000104051,0.006941657,2.215233646,0.043343472,0.088647699,0.000000000,0.938461538,1.278778484,0.000116682,0.619005868,0.000014864,0.003760684,2.059584928,0.503872166,0.000119364,0.753663122,0.000059457,0.004043107,0.220000000,0.000513024,1.172239637,0.000074322,0.005395764,3.467184120,0.316765330,0.338017424,0.010979399,0.619047619,3.410250765,2.920000000,51,11807,32187,3268704,344359
18.7066,58361.000000000,198598.000000000,18528.000000000,96001.000000000,2.149881261,1.068707618,0.320000000,0.192997990,0.459954348,0.537236239,0.000000000,1.000000000,1.233329756,0.000183062,0.294724515,0.000107945,0.001781088,1.000163086,0.000000000,0.111603004,0.522682055,-0.000000000,0.000183062,1.122903496,0.000072916,0.006812429,2.179149200,0.028641758,0.072646895,0.000000000,0.900000000,1.017277819,0.000087711,0.904019934,0.000010417,0.002593723,2.077232699,0.493546942,0.000086108,0.996983810,0.000041666,0.002843720,0.400000000,0.000634875,1.402102558,0.000052083,0.003708295,3.469176731,0.278161112,0.453766495,0.010804825,0.694444444,3.370936782,13.760000000,43,9835,31136,3845099,167754
593.361,25148.000000000,87838.000000000,12020.000000000,66662.000000000,1.092179700,0.317662236,0.160000000,0.180312622,0.460420476,0.563536128,0.000000000,1.000000000,1.305659865,0.000287444,0.244286791,0.000166389,0.002911814,1.021810838,0.000000000,0.099306951,0.472668087,0.020000000,0.000287444,0.570307082,0.000105007,0.003375236,2.433710898,0.022646319,0.052762336,0.000000000,0.666666667,1.068810601,0.000139402,0.559079725,0.000015001,0.001530107,2.261943913,0.508250578,0.000128647,0.568426346,0.000060004,0.001335093,0.160000000,0.000555326,0.711278830,0.000075005,0.005460382,3.573624489,0.280102491,0.353694603,0.031325965,0.588932806,3.335730326,2.840000000,30,5919,33909,2618911,61577
570.194,25148.000000000,87838.000000000,12020.000000000,66662.000000000,1.092179700,0.317662236,0.180000000,0.180312622,0.460420476,0.563536128,0.000000000,1.000000000,1.305659865,0.000287444,0.244286791,0.000166389,0.002911814,1.021810838,0.000000000,0.099306951,0.472668087,0.020000000,0.000287444,0.570307082,0.000105007,0.003375236,2.433710898,0.022646319,0.052762336,0.000000000,0.666666667,1.068810601,0.000139402,0.559079725,0.000015001,0.001530107,2.261943913,0.508250578,0.000128647,0.568426346,0.000060004,0.001335093,0.160000000,0.000555326,0.711278830,0.000075005,0.005460382,3.573624489,0.280102491,0.353694603,0.031325965,0.588932806,3.335730326,2.800000000,31,7428,40811,3671723,81926
217.538,25148.000000000,87601.000000000,12238.000000000,67623.000000000,1.054910933,0.295432028,0.160000000,0.180973929,0.460786268,0.561770630,0.000000000,1.000000000,1.307468557,0.000281890,0.245072069,0.000163425,0.002859944,1.028946473,0.000000000,0.101400411,0.476731290,0.020000000,0.000281890,0.575314182,0.000103515,0.003327270,2.460869157,0.022743378,0.052485577,0.000000000,0.666666667,1.073539987,0.000137192,0.558739218,0.000014788,0.001508363,2.259434833,0.510462417,0.000126227,0.571611863,0.000059151,0.001316120,0.180000000,0.000546130,0.723968690,0.000103515,0.005382784,3.564952899,0.281502716,0.351912012,0.031325965,0.527272727,3.331744544,2.780000000,38,8985,40672,3135077,106959
214.636,25148.000000000,87601.000000000,12238.000000000,67623.000000000,1.054910933,0.295432028,0.160000000,0.180973929,0.460786268,0.561770630,0.000000000,1.000000000,1.307468557,0.000281890,0.245072069,0.000163425,0.002859944,1.028946473,0.000000000,0.101400411,0.476731290,0.020000000,0.000281890,0.575314182,0.000103515,0.003327270,2.460869157,0.022743378,0.052485577,0.000000000,0.666666667,1.073539987,0.000137192,0.558739218,0.000014788,0.001508363,2.259434833,0.510462417,0.000126227,0.571611863,0.000059151,0.001316120,0.160000000,0.000546130,0.723968690,0.000103515,0.005382784,3.564952899,0.281502716,0.351912012,0.031325965,0.527272727,3.331744544,2.780000000,44,9901,45054,3590503,119539
351.238,25148.000000000,87791.000000000,11988.000000000,66550.000000000,1.097764431,0.319173554,0.180000000,0.180135237,0.459979210,0.565564360,0.000000000,1.000000000,1.309835948,0.000288127,0.243609316,0.000166834,0.002919586,1.019060228,0.000000000,0.097190083,0.475582269,0.020000000,0.000288127,0.561945392,0.000105184,0.003380917,2.426166821,0.022894366,0.058133950,0.000000000,0.666666667,1.074547308,0.000139709,0.556107683,0.000015026,0.001532682,2.266755820,0.508099174,0.000129388,0.561635562,0.000060105,0.001337340,0.160000000,0.000552394,0.700143703,0.000105184,0.005454545,3.517389465,0.279511270,0.355935975,0.030833492,0.588932806,3.328691071,2.680000000,34,8335,44349,4109700,95666
341.985,25148.000000000,87791.000000000,11988.000000000,66550.000000000,1.097764431,0.319173554,0.160000000,0.180135237,0.459979210,0.565564360,0.000000000,1.000000000,1.309835948,0.000288127,0.243609316,0.000166834,0.002919586,1.019060228,0.000000000,0.097190083,0.475582269,0.020000000,0.000288127,0.561945392,0.000105184,0.003380917,2.426166821,0.022894366,0.058133950,0.000000000,0.666666667,1.074547308,0.000139709,0.556107683,0.000015026,0.001532682,2.266755820,0.508099174,0.000129388,0.561635562,0.000060105,0.001337340,0.160000000,0.000552394,0.700143703,0.000105184,0.005454545,3.517389465,0.279511270,0.355935975,0.030833492,0.588932806,3.328691071,2.640000000,30,6164,34171,2455625,66866
19.9221,35719.000000000,126675.000000000,18289.000000000,102733.000000000,0.953031877,0.233050724,0.260000000,0.178024588,0.435929152,0.605510686,0.000000000,1.000000000,1.356645228,0.000190209,0.204509208,0.000109355,0.000437421,1.035837679,0.000000000,0.100357237,0.448531631,0.020000000,0.000190209,0.665695395,0.000068138,0.002433493,2.503015000,0.023822308,0.044337569,0.000000000,0.263157895,1.130648303,0.000087673,0.642957829,0.000019468,0.001031801,2.224682725,0.486795869,0.000082322,0.603359782,0.000038936,0.000963663,0.380000000,0.000407990,0.709827736,0.000048670,0.004253745,3.883968279,0.280704447,0.374555215,0.031510891,0.593073593,3.457117771,5.340000000,18,3428,30746,1560431,27920
12.7632,55224.000000000,190228.000000000,22119.000000000,117399.000000000,1.496677065,0.620354518,0.380000000,0.188408760,0.451161912,0.534554310,0.000000000,1.000000000,1.218770087,0.000153369,0.291177040,0.000090420,0.001491930,0.959602948,0.000000000,0.083603779,0.552321570,-0.000000000,0.000153369,1.219897380,0.000059626,0.007155086,2.202175287,0.023824505,0.072903110,0.000000000,0.870967742,0.930129414,0.000071997,0.996335756,0.000008518,0.002410583,2.154851450,0.482567995,0.000071365,1.064513785,0.000034072,0.002402065,0.560000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,22,4129,10839,1299129,48141
